2017-04-02 00:00:00,1099.169125
2017-04-03 00:00:00,1141.813
2017-04-04 00:00:00,1141.6003625
2017-04-05 00:00:00,1133.0793142857142
2017-04-06 00:00:00,1196.3079375
2017-04-07 00:00:00,1190.45425
2017-04-08 00:00:00,1181.1498375
2017-04-09 00:00:00,1208.8005
2017-04-10 00:00:00,1207.744875
2017-04-11 00:00:00,1226.6170375
2017-04-12 00:00:00,1218.92205
2017-04-13 00:00:00,1180.0237125
2017-04-14 00:00:00,1185.2600571428572
2017-04-15 00:00:00,1184.8806714285713
2017-04-16 00:00:00,1186.9274125
2017-04-17 00:00:00,1205.634875
2017-04-18 00:00:00,1216.1867428571427
2017-04-19 00:00:00,1217.9300875
2017-04-20 00:00:00,1241.6863250000001
2017-04-21 00:00:00,1258.3614125
2017-04-22 00:00:00,1261.311225
2017-04-23 00:00:00,1257.9881125
2017-04-24 00:00:00,1262.902775
2017-04-25 00:00:00,1279.4146875000001
2017-04-26 00:00:00,1309.109875
2017-04-27 00:00:00,1345.3539125
2017-04-28 00:00:00,1331.2944285714286
2017-04-29 00:00:00,1334.9790375
2017-04-30 00:00:00,1353.0045
2017-05-01 00:00:00,1417.1728125
2017-05-02 00:00:00,1452.0762875
2017-05-03 00:00:00,1507.5768571428573
2017-05-04 00:00:00,1508.292125
2017-05-05 00:00:00,1533.3350714285714
2017-05-06 00:00:00,1560.4102
2017-05-07 00:00:00,1535.8684285714285
2017-05-08 00:00:00,1640.619225
2017-05-09 00:00:00,1721.2849714285715
2017-05-10 00:00:00,1762.88625
2017-05-11 00:00:00,1820.9905625
2017-05-12 00:00:00,1720.4785
2017-05-13 00:00:00,1771.9200125
2017-05-14 00:00:00,1776.3165
2017-05-15 00:00:00,1723.1269375
2017-05-16 00:00:00,1739.031975
2017-05-17 00:00:00,1807.4850625
2017-05-18 00:00:00,1899.0828875
2017-05-19 00:00:00,1961.5204875
2017-05-20 00:00:00,2052.9097875
2017-05-21 00:00:00,2046.5344625
2017-05-22 00:00:00,2090.6623125
2017-05-23 00:00:00,2287.7102875
2017-05-24 00:00:00,2379.1938333333333
2017-05-25 00:00:00,2387.2062857142855
2017-05-26 00:00:00,2211.976857142857
2017-05-27 00:00:00,2014.0529625
2017-05-28 00:00:00,2192.9808
2017-05-29 00:00:00,2275.9307
2017-05-30 00:00:00,2239.2053428571426
2017-05-31 00:00:00,2285.9339142857143
2017-06-01 00:00:00,2399.2426714285716
2017-06-02 00:00:00,2446.142414285714
2017-06-03 00:00:00,2525.7651584699997
2017-06-04 00:00:00,2516.173142857143
2017-06-05 00:00:00,2698.3138125
2017-06-06 00:00:00,2883.3136966371426
2017-06-07 00:00:00,2664.9208625
2017-06-08 00:00:00,2792.9991875
2017-06-09 00:00:00,2827.4913
2017-06-10 00:00:00,2845.3728571428574
2017-06-11 00:00:00,2961.8296124999997
2017-06-12 00:00:00,2657.6750625
2017-06-13 00:00:00,2748.185085714286
2017-06-14 00:00:00,2447.0415625
2017-06-15 00:00:00,2442.48025
2017-06-16 00:00:00,2464.9598142857144
2017-06-17 00:00:00,2665.927
2017-06-18 00:00:00,2507.389252144286
2017-06-19 00:00:00,2617.2102625
2017-06-20 00:00:00,2754.97825
2017-06-21 00:00:00,2671.04325
2017-06-22 00:00:00,2727.2880125
2017-06-23 00:00:00,2710.4122857142856
2017-06-24 00:00:00,2589.1648875
2017-06-25 00:00:00,2512.3662857142854
2017-06-26 00:00:00,2436.4510571428573
2017-06-27 00:00:00,2517.9031142857143
2017-06-28 00:00:00,2585.349185714286
2017-06-29 00:00:00,2544.414475
2017-06-30 00:00:00,2477.641375
2017-07-01 00:00:00,2434.0778625
2017-07-02 00:00:00,2501.191342857143
2017-07-03 00:00:00,2561.225428571429
2017-07-04 00:00:00,2599.7298375
2017-07-05 00:00:00,2619.1875030042856
2017-07-06 00:00:00,2609.96775
2017-07-07 00:00:00,2491.201214285714
2017-07-08 00:00:00,2562.1306624999997
2017-07-09 00:00:00,2536.2389375
2017-07-10 00:00:00,2366.1701428571428
2017-07-11 00:00:00,2369.8621285714285
2017-07-12 00:00:00,2385.7485714285717
2017-07-13 00:00:00,2354.7834166666667
2017-07-14 00:00:00,2190.947833333333
2017-07-15 00:00:00,2058.9955999999997
2017-07-16 00:00:00,1931.2143
2017-07-17 00:00:00,2176.6234875
2017-07-18 00:00:00,2320.12225
2017-07-19 00:00:00,2264.7657
2017-07-20 00:00:00,2898.1884166666664
2017-07-21 00:00:00,2682.1953625
2017-07-22 00:00:00,2807.609857142857
2017-07-23 00:00:00,2725.549716666667
2017-07-24 00:00:00,2751.821028571429
2017-07-25 00:00:00,2560.9979166666667
2017-07-26 00:00:00,2495.028585714286
2017-07-27 00:00:00,2647.625
2017-07-28 00:00:00,2781.636583333333
2017-07-29 00:00:00,2722.512785714286
2017-07-30 00:00:00,2745.955416666666
2017-07-31 00:00:00,2866.431666666667
2017-08-01 00:00:00,2710.4130666666665
2017-08-02 00:00:00,2693.6339833333336
2017-08-03 00:00:00,2794.117716666666
2017-08-04 00:00:00,2873.8510833333335
2017-08-05 00:00:00,3218.1150166666666
2017-08-06 00:00:00,3252.5625333333332
2017-08-07 00:00:00,3407.2268333333336
2017-08-08 00:00:00,3457.374333333333
2017-08-09 00:00:00,3357.326316666667
2017-08-10 00:00:00,3424.4042000000004
2017-08-11 00:00:00,3632.5066666666667
2017-08-12 00:00:00,3852.8029142857145
2017-08-13 00:00:00,4125.54802
2017-08-14 00:00:00,4282.992
2017-08-15 00:00:00,4217.028328571429
2017-08-16 00:00:00,4360.876871428572
2017-08-17 00:00:00,4328.725716666667
2017-08-18 00:00:00,4130.440066666667
2017-08-19 00:00:00,4222.662214285714
2017-08-20 00:00:00,4157.958033333333
2017-08-21 00:00:00,4043.722
2017-08-22 00:00:00,4082.180983333333
2017-08-23 00:00:00,4174.95
2017-08-24 00:00:00,4340.316716666667
2017-08-25 00:00:00,4363.05445
2017-08-26 00:00:00,4360.5133166666665
2017-08-27 00:00:00,4354.308333333333
2017-08-28 00:00:00,4391.673516666667
2017-08-29 00:00:00,4607.98545
2017-08-30 00:00:00,4594.98785
2017-08-31 00:00:00,4748.255
2017-09-01 00:00:00,4911.740016666667
2017-09-02 00:00:00,4580.387479999999
2017-09-03 00:00:00,4648.159983333334
2017-09-04 00:00:00,4344.0983166666665
2017-09-05 00:00:00,4488.72014
2017-09-06 00:00:00,4641.822016666666
